prenom,nom,doi,putcode,type,revue,issn,editeur,titre,annee
Irene,Gregory-Eaves,10.1139/F04-071,51513577,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Inferring sockeye salmon (Oncorhynchus nerka) population dynamics and water quality changes in a stained nursery lake over the past ∼500 years,2004
Irene,Gregory-Eaves,10.1139/F04-071,59830216,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Inferring sockeye salmon (Oncorhynchus nerka) population dynamics and water quality changes in a stained nursery lake over the past similar to 500 years,2004
Irene,Gregory-Eaves,10.1139/f04-162,51513574,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Tailoring palaeolimnological diatom-based transfer functions,2004
Irene,Gregory-Eaves,10.1139/F04-162,59830206,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Tailoring palaeolimnological diatom-based transfer functions,2004
Irene,Gregory-Eaves,10.1023/B:JOPL.0000042998.22164.CA,59830213,JOURNAL_ARTICLE,Journal of Paleolimnology,0921-2728,Springer Nature,"The influence of flushing rates, terrestrial input and low salmon escapement densities on paleolimnological reconstructions of sockeye salmon (Oncorhynchus nerka) nutrient dynamics in Alaska and British Columbia",2004
Irene,Gregory-Eaves,10.1023/B:JOPL.0000007219.15604.27,51513622,JOURNAL_ARTICLE,Journal of Paleolimnology,0921-2728,Springer Nature,"A ∼33,000 year record of environmental change from Arolik Lake, Ahklun Mountains, Alaska, USA",2003
Irene,Gregory-Eaves,10.1023/B:JOPL.0000007219.15604.27,59830204,JOURNAL_ARTICLE,Journal of Paleolimnology,0921-2728,Springer Nature,"A similar to 33,000 year record of environmental change from Arolik Lake, Ahklun Mountains, Alaska, USA",2003
Irene,Gregory-Eaves,10.1038/425255a,51513627,JOURNAL_ARTICLE,Nature,0028-0836,Springer Nature,Delivery of pollutants by spawning salmon,2003
Irene,Gregory-Eaves,10.1038/425255A,59830205,JOURNAL_ARTICLE,Nature,0028-0836,Springer Nature,Delivery of pollutants by spawning salmon - Fish dump toxic industrial compounds in Alaskan lakes on their return from the ocean.,2003
Irene,Gregory-Eaves,10.1023/A:1024792831385,51513633,JOURNAL_ARTICLE,Journal of Paleolimnology,0921-2728,Springer Nature,"Diatoms and sockeye salmon (Oncorhynchus nerka) population dynamics: Reconstructions of salmon-derived nutrients over the past 2,200 years in two lakes from Kodiak Island, Alaska",2003
Irene,Gregory-Eaves,10.1023/A:1024792831385,59830208,JOURNAL_ARTICLE,Journal of Paleolimnology,0921-2728,Springer Nature,"Diatoms and sockeye salmon (Oncorhynchus nerka) population dynamics: Reconstructions of salmon-derived nutrients over the past 2,200 years in two lakes from Kodiak Island, Alaska",2003
Irene,Gregory-Eaves,10.1038/416729a,51513578,JOURNAL_ARTICLE,Nature,0028-0836,Springer Nature,"Fisheries productivity in the northeastern Pacific Ocean over the past 2, 200 years",2002
Irene,Gregory-Eaves,10.1038/416729A,59830207,JOURNAL_ARTICLE,Nature,0028-0836,Springer Nature,"Fisheries productivity in the northeastern Pacific Ocean over the past 2,200 years",2002
Irene,Gregory-Eaves,,51513572,JOURNAL_ARTICLE,,,,Characteristics and variation in lakes along a north-south transect in Alaska,2000
Irene,Gregory-Eaves,10.1127/ARCHIV-HYDROBIOL/147/1999/193,59830202,JOURNAL_ARTICLE,Fundamental and Applied Limnology / Archiv für Hydrobiologie,1863-9135,Schweizerbart,Characteristics and variation in lakes along a north-south transect in Alaska,2000
Irene,Gregory-Eaves,10.1111/j.1756-1051.2000.tb00750.x,51513612,JOURNAL_ARTICLE,Nordic Journal of Botany,0107-055X,Wiley,Covariation among Alaskan chrysophyte stomaltocyst assemblages and environmental gradients: A comparison with diatom assemblages,2000
Irene,Gregory-Eaves,10.1111/J.1756-1051.2000.TB00750.X,59830203,JOURNAL_ARTICLE,Nordic Journal of Botany,0107-055X,Wiley,Covariation among Alaskan chrysophyte stomatocyst assemblages and environmental gradients: A comparison with diatom assemblages,2000
Irene,Gregory-Eaves,10.1126/science.290.5492.795,51513617,JOURNAL_ARTICLE,Science,0036-8075,American Association for the Advancement of Science (AAAS),Impacts of climatic change and fishing on Pacific salmon abundance over the past 300 years,2000
Irene,Gregory-Eaves,10.1126/SCIENCE.290.5492.795,59830201,JOURNAL_ARTICLE,Science,0036-8075,American Association for the Advancement of Science (AAAS),Impacts of climatic change and fishing on Pacific salmon abundance over the past 300 years,2000
Irene,Gregory-Eaves,10.2307/1552584,51513616,JOURNAL_ARTICLE,Arctic Antarctic and Alpine Research,1523-0430,Informa UK Limited,"Diatom-based transfer functions for inferring past climatic and environmental changes in Alaska, U.S.A.",1999
Irene,Gregory-Eaves,10.2307/1552584,59830200,JOURNAL_ARTICLE,Arctic Antarctic and Alpine Research,1523-0430,Informa UK Limited,"Diatom-based transfer functions for inferring past climatic and environmental changes in Alaska, USA",1999
Irene,Gregory-Eaves,,51513882,OTHER,,,,"Tracking fish, seabirds, and wildlife population dynamics with diatoms and other limnological indicators",
Francois,Guillemette,10.1016/j.envpol.2019.03.125,59509778,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Widespread occurrence and spatial distribution of glyphosate, atrazine, and neonicotinoids pesticides in the St. Lawrence and tributary rivers",2019
Francois,Guillemette,10.1029/2017jg004311,59510433,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),The Ephemeral Signature of Permafrost Carbon in an Arctic Fluvial Network,2018
Francois,Guillemette,10.1029/2018JG004470,59509773,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),An Assessment of Dissolved Organic Carbon Biodegradability and Priming in Blackwater Systems,2018
Francois,Guillemette,10.1029/2018JG004470,49238668,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Dissolved Organic Carbon in Blackwater Systems and Leachates: Biodegradability and an Assessment of the Priming Effect,2018
Francois,Guillemette,10.1029/2017JG004327,59509770,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Drivers of Dissolved Organic Matter in the Vent and Major Conduits of the World's Largest Freshwater Spring,2018
Francois,Guillemette,10.1029/2017JG004327,49238674,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Drivers of Dissolved Organic Matter in the Vent and Major Conduits of the World's Largest Freshwater Spring,2018
Francois,Guillemette,10.1002/2017JG004337,59509779,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),"Flux and Seasonality of Dissolved Organic Matter From the Northern Dvina (Severnaya Dvina) River, Russia",2018
Francois,Guillemette,10.1002/2017JG004337,49238675,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),"Flux and Seasonality of Dissolved Organic Matter from the Northern Dvina (Severnaya Dvina) River, Russia",2018
Francois,Guillemette,10.1038/s41598-018-31892-7,59509766,JOURNAL_ARTICLE,Scientific Reports,2045-2322,Springer Nature,High abundances of the nuisance raphidophyte Gonyostomum semen in brown water lakes are associated with high concentrations of iron,2018
Francois,Guillemette,10.1038/s41598-018-31892-7,49238676,JOURNAL_ARTICLE,Scientific Reports,2045-2322,Springer Nature,High abundances of the nuisance raphidophyte Gonyostomum semen in brown water lakes are associated with high concentrations of iron,2018
Francois,Guillemette,10.1029/2017JG004311,59509767,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),The Ephemeral Signature of Permafrost Carbon in an Arctic Fluvial Network,2018
Francois,Guillemette,10.1029/2017JG004311,49238665,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),The Ephemeral Signature of Permafrost Carbon in an Arctic Fluvial Network,2018
Francois,Guillemette,10.1029/2017JG004311,49238667,CONFERENCE_PAPER,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),The Ephemeral Signature of Permafrost Carbon in an Arctic Fluvial Network,2016
Francois,Guillemette,10.1021/acs.est.7b05513,59509776,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Unifying Concepts Linking Dissolved Organic Matter Composition to Persistence in Aquatic Ecosystems,2018
Francois,Guillemette,10.1021/acs.est.7b05513,49238666,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Unifying concepts linking dissolved organic matter composition to persistence in aquatic ecosystems,2018
Francois,Guillemette,10.1002/lno.10651,59509780,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,Unraveling the size-dependent optical properties of dissolved organic matter,2018
Francois,Guillemette,10.1002/lno.10651,49238670,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,Unraveling the size-dependent optical properties of dissolved organic matter,2017
Francois,Guillemette,10.1038/srep45811,59509777,JOURNAL_ARTICLE,Scientific Reports,2045-2322,Springer Science and Business Media LLC,Degradation potentials of dissolved organic carbon (DOC) from thawed permafrost peat,2017
Francois,Guillemette,10.1038/srep45811,49238663,JOURNAL_ARTICLE,Scientific Reports,2045-2322,Springer Science and Business Media LLC,Degradation potentials of dissolved  organic carbon (DOC) from thawed  permafrost peat,2017
Francois,Guillemette,10.1007/s10021-016-0057-0,59509768,JOURNAL_ARTICLE,Ecosystems,1432-9840,Springer Nature,Modeling Allochthonous Dissolved Organic Carbon Mineralization Under Variable Hydrologic Regimes in Boreal Lakes,2017
Francois,Guillemette,10.1007/s10021-016-0057-0,49238648,JOURNAL_ARTICLE,Ecosystems,1432-9840,Springer Nature,Modeling allochthonous dissolved organic carbon mineralization under variable hydrologic regimes in boreal lakes,2017
Francois,Guillemette, https://doi.org/10.1002/2017JG004111,49238673,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Mossy oaks are dripping with organic matter,2017
Francois,Guillemette,10.1002/lno.10525,59509784,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,Old before your time: Ancient carbon incorporation in contemporary aquatic foodwebs,2017
Francois,Guillemette,10.1002/lno.10525,49238661,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,Old before your time: Ancient carbon incorporation in contemporary aquatic foodwebs,2017
Francois,Guillemette,10.1002/2016JG003735,59509775,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Preferential sequestration of terrestrial organic matter in boreal lake sediments,2017
Francois,Guillemette,10.1002/2016JG003735,49238660,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Preferential sequestration of terrestrial organic matter in boreal lake sediments,2017
Francois,Guillemette,10.1002/2017JG004111,59509774,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),"Temporal Dynamics in the Concentration, Flux, and Optical Properties of Tree-Derived Dissolved Organic Matter in an Epiphyte-Laden Oak-Cedar Forest",2017
Francois,Guillemette,10.1002/2017JG004111,49238669,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),"Temporal dynamics in the concentration, flux, and optical properties of tree-derived dissolved organic matter (tree-DOM) in an epiphyte-laden oak-cedar forest.",2017
Francois,Guillemette,10.1002/2015jg003228,59510430,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Influence of soil frost on the character and degradability of dissolved organic carbon in boreal forest soils,2016
Francois,Guillemette,10.1002/2016JG003431,59509781,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),DOM composition and transformation in boreal forest soils: The effects of temperature and organic-horizon decomposition state,2016
Francois,Guillemette,10.1002/2016JG003431,49238659,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),DOM composition and transformation in boreal forest soils: The effects of temperature and organic-horizon decomposition state,2016
Francois,Guillemette,10.1002/2016JG003359,59509771,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Effects of compositional changes on reactivity continuum and decomposition kinetics of lake dissolved organic matter,2016
Francois,Guillemette,10.1002/2016JG003359,49238658,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Effects of compositional changes on reactivity continuum and decomposition kinetics of lake dissolved organic matter,2016
Francois,Guillemette,10.1002/2015JG003228,59509769,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Influence of soil frost on the character and degradability of dissolved organic carbon in boreal forest soils,2016
Francois,Guillemette,10.1002/2015JG003228,49238657,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Soil frost alters the character and degradability of dissolved organic carbon in boreal forest soils,2016
Francois,Guillemette,,49238672,CONFERENCE_PAPER,,,,Photochemical Degradation of Petroleum-Derived Water-Soluble Organics into the Background Dissolved Organic Carbon Pool,2016
Francois,Guillemette,10.1038/ismej.2015.215,59509772,JOURNAL_ARTICLE,The ISME Journal,1751-7362,Springer Nature,Selective consumption and metabolic allocation of terrestrial and algal carbon determine allochthony in lake bacteria,2016
Francois,Guillemette,10.1038/ismej.2015.215,49238654,JOURNAL_ARTICLE,The ISME Journal,1751-7362,Springer Nature,Selective consumption and metabolic allocation of terrestrial and algal carbon determine allochthony in lake bacteria,2015
Francois,Guillemette,10.1002/jgrg.20077,59509782,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Differentiating the degradation dynamics of algal and terrestrial carbon within complex natural dissolved organic carbon in temperate lakes,2013
Francois,Guillemette,10.1002/jgrg.20077,49238650,JOURNAL_ARTICLE,Journal of Geophysical Research Biogeosciences,2169-8953,American Geophysical Union (AGU),Differentiating the degradation dynamics of algal and terrestrial carbon within complex natural dissolved organic carbon in temperate lakes,2013
Francois,Guillemette,10.1038/ncomms3972,59509783,JOURNAL_ARTICLE,Nature Communications,2041-1723,Springer Science and Business Media LLC,Increases in terrestrially derived carbon stimulate organic carbon processing and CO 2 emissions in boreal aquatic ecosystems,2013
Francois,Guillemette,10.1038/ncomms3972,49238649,JOURNAL_ARTICLE,Nature Communications,2041-1723,Springer Science and Business Media LLC,Increases in terrestrially derived carbon stimulate organic carbon processing and CO 2 emissions in boreal aquatic ecosystems,2013
Francois,Guillemette,,49238655,DISSERTATION,,,,DYNAMIQUE D'UTILISATION DU CARBONE ORGANIQUE DE DIFFÉRENTES ORIGINES PAR LE BACTÉRIOPLANCTON D'EAU DOUCE,2012
Francois,Guillemette,10.1111/j.1462-2920.2012.02728.x,59509785,JOURNAL_ARTICLE,Environmental Microbiology,1462-2912,Wiley,Simultaneous consumption and production of fluorescent dissolved organic matter by lake bacterioplankton,2012
Francois,Guillemette,10.1111/j.1462-2920.2012.02728.x,49238652,JOURNAL_ARTICLE,Environmental Microbiology,1462-2912,Wiley,Simultaneous consumption and production of fluorescent dissolved organic matter by lake bacterioplankton,2012
